task_id	title	module	java_path	type
3052	Port `org.apache.lucene.analysis.ko.dict.UserDictionary`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/dict/UserDictionary.java	TASK
3053	Port `org.apache.lucene.analysis.ko.dict.TokenInfoDictionaryEntryWriter`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/dict/TokenInfoDictionaryEntryWriter.java	TASK
3054	Port `org.apache.lucene.analysis.ko.dict.DictionaryConstants`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/dict/DictionaryConstants.java	TASK
3055	Port `org.apache.lucene.analysis.ko.dict.UnknownDictionary`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/dict/UnknownDictionary.java	TASK
3056	Port `org.apache.lucene.analysis.ko.KoreanPartOfSpeechStopFilterFactory`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/KoreanPartOfSpeechStopFilterFactory.java	TASK
3057	Port `org.apache.lucene.analysis.ko.KoreanPartOfSpeechStopFilter`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/KoreanPartOfSpeechStopFilter.java	TASK
3058	Port `org.apache.lucene.analysis.ko.KoreanNumberFilterFactory`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/KoreanNumberFilterFactory.java	TASK
3059	Port `org.apache.lucene.analysis.ko.KoreanNumberFilter`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/KoreanNumberFilter.java	TASK
3060	Port `org.apache.lucene.analysis.ko.DecompoundToken`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/DecompoundToken.java	TASK
3061	Replace the existing Gocene stub for `org.apache.lucene.analysis.ko.Viterbi`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/Viterbi.java	REFACTOR
3062	Port `org.apache.lucene.analysis.ko.KoreanTokenizerFactory`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/KoreanTokenizerFactory.java	TASK
3063	Port `org.apache.lucene.analysis.ko.tokenattributes.ReadingAttribute`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/tokenattributes/ReadingAttribute.java	TASK
3064	Port `org.apache.lucene.analysis.ko.tokenattributes.ReadingAttributeImpl`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/tokenattributes/ReadingAttributeImpl.java	TASK
3065	Port `org.apache.lucene.analysis.ko.tokenattributes.PartOfSpeechAttribute`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/tokenattributes/PartOfSpeechAttribute.java	TASK
3066	Port `org.apache.lucene.analysis.ko.tokenattributes.PartOfSpeechAttributeImpl`	analysis/nori	analysis/nori/src/java/org/apache/lucene/analysis/ko/tokenattributes/PartOfSpeechAttributeImpl.java	TASK
3067	Port `org.apache.lucene.analysis.phonetic.DaitchMokotoffSoundexFilterFactory`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DaitchMokotoffSoundexFilterFactory.java	TASK
3068	Port `org.apache.lucene.analysis.phonetic.DoubleMetaphoneFilter`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DoubleMetaphoneFilter.java	TASK
3069	Port `org.apache.lucene.analysis.phonetic.PhoneticFilterFactory`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/PhoneticFilterFactory.java	TASK
3070	Port `org.apache.lucene.analysis.phonetic.DaitchMokotoffSoundexFilter`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DaitchMokotoffSoundexFilter.java	TASK
3071	Port `org.apache.lucene.analysis.phonetic.BeiderMorseFilter`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/BeiderMorseFilter.java	TASK
3072	Port `org.apache.lucene.analysis.phonetic.PhoneticFilter`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/PhoneticFilter.java	TASK
3073	Port `org.apache.lucene.analysis.phonetic.BeiderMorseFilterFactory`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/BeiderMorseFilterFactory.java	TASK
3074	Port `org.apache.lucene.analysis.phonetic.DoubleMetaphoneFilterFactory`	analysis/phonetic	analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DoubleMetaphoneFilterFactory.java	TASK
3075	Port `org.apache.lucene.analysis.cn.smart.HMMChineseTokenizer`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/HMMChineseTokenizer.java	TASK
3076	Port `org.apache.lucene.analysis.cn.smart.HMMChineseTokenizerFactory`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/HMMChineseTokenizerFactory.java	TASK
3077	Port `org.apache.lucene.analysis.cn.smart.AnalyzerProfile`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/AnalyzerProfile.java	TASK
3078	Port `org.apache.lucene.analysis.cn.smart.hhmm.BigramDictionary`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/BigramDictionary.java	TASK
3079	Port `org.apache.lucene.analysis.cn.smart.hhmm.AbstractDictionary`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/AbstractDictionary.java	TASK
3080	Port `org.apache.lucene.analysis.cn.smart.hhmm.SegTokenFilter`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegTokenFilter.java	TASK
3081	Port `org.apache.lucene.analysis.cn.smart.hhmm.BiSegGraph`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/BiSegGraph.java	TASK
3082	Port `org.apache.lucene.analysis.cn.smart.hhmm.SegGraph`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegGraph.java	TASK
3083	Port `org.apache.lucene.analysis.cn.smart.hhmm.WordDictionary`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/WordDictionary.java	TASK
3084	Port `org.apache.lucene.analysis.cn.smart.hhmm.PathNode`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/PathNode.java	TASK
3085	Port `org.apache.lucene.analysis.cn.smart.hhmm.SegToken`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegToken.java	TASK
3086	Port `org.apache.lucene.analysis.cn.smart.hhmm.SegTokenPair`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/SegTokenPair.java	TASK
3087	Port `org.apache.lucene.analysis.cn.smart.hhmm.HHMMSegmenter`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/HHMMSegmenter.java	TASK
3088	Port `org.apache.lucene.analysis.cn.smart.Utility`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/Utility.java	TASK
3089	Port `org.apache.lucene.analysis.cn.smart.SmartChineseAnalyzer`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/SmartChineseAnalyzer.java	TASK
3090	Port `org.apache.lucene.analysis.cn.smart.CharType`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/CharType.java	TASK
3091	Port `org.apache.lucene.analysis.cn.smart.WordSegmenter`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/WordSegmenter.java	TASK
3092	Port `org.apache.lucene.analysis.cn.smart.WordType`	analysis/smartcn	analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/WordType.java	TASK
3093	Port `org.apache.lucene.analysis.stempel.StempelPolishStemFilterFactory`	analysis/stempel	analysis/stempel/src/java/org/apache/lucene/analysis/stempel/StempelPolishStemFilterFactory.java	TASK
3094	Port `org.apache.lucene.analysis.stempel.StempelStemmer`	analysis/stempel	analysis/stempel/src/java/org/apache/lucene/analysis/stempel/StempelStemmer.java	TASK
3095	Port `org.apache.lucene.analysis.stempel.StempelFilter`	analysis/stempel	analysis/stempel/src/java/org/apache/lucene/analysis/stempel/StempelFilter.java	TASK
3096	Port `org.apache.lucene.analysis.pl.PolishAnalyzer`	analysis/stempel	analysis/stempel/src/java/org/apache/lucene/analysis/pl/PolishAnalyzer.java	TASK
3097	Port `org.egothor.stemmer.Trie`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Trie.java	TASK
3098	Port `org.egothor.stemmer.Row`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Row.java	TASK
3099	Port `org.egothor.stemmer.MultiTrie2`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/MultiTrie2.java	TASK
3100	Port `org.egothor.stemmer.Optimizer`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Optimizer.java	TASK
3101	Port `org.egothor.stemmer.DiffIt`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/DiffIt.java	TASK
3102	Port `org.egothor.stemmer.MultiTrie`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/MultiTrie.java	TASK
3103	Port `org.egothor.stemmer.Optimizer2`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Optimizer2.java	TASK
3104	Port `org.egothor.stemmer.Diff`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Diff.java	TASK
3105	Port `org.egothor.stemmer.Lift`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Lift.java	TASK
3106	Port `org.egothor.stemmer.Gener`	analysis/stempel	analysis/stempel/src/java/org/egothor/stemmer/Gener.java	TASK
3107	Port `org.apache.lucene.analysis.uk.UkrainianMorfologikAnalyzer`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/uk/UkrainianMorfologikAnalyzer.java	TASK
3108	Port `org.apache.lucene.analysis.morfologik.MorphosyntacticTagsAttribute`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorphosyntacticTagsAttribute.java	TASK
3109	Port `org.apache.lucene.analysis.morfologik.MorfologikAnalyzer`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorfologikAnalyzer.java	TASK
3110	Port `org.apache.lucene.analysis.morfologik.MorphosyntacticTagsAttributeImpl`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorphosyntacticTagsAttributeImpl.java	TASK
3111	Port `org.apache.lucene.analysis.morfologik.MorfologikFilterFactory`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorfologikFilterFactory.java	TASK
3112	Port `org.apache.lucene.analysis.morfologik.MorfologikFilter`	analysis/morfologik	analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorfologikFilter.java	TASK
3113	Port `org.apache.lucene.analysis.opennlp.SentenceAttributeExtractor`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/SentenceAttributeExtractor.java	TASK
3114	Port `org.apache.lucene.analysis.opennlp.OpenNLPLemmatizerFilterFactory`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPLemmatizerFilterFactory.java	TASK
3115	Port `org.apache.lucene.analysis.opennlp.OpenNLPChunkerFilter`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPChunkerFilter.java	TASK
3116	Port `org.apache.lucene.analysis.opennlp.OpenNLPTokenizer`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPTokenizer.java	TASK
3117	Port `org.apache.lucene.analysis.opennlp.OpenNLPChunkerFilterFactory`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPChunkerFilterFactory.java	TASK
3118	Port `org.apache.lucene.analysis.opennlp.OpenNLPLemmatizerFilter`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPLemmatizerFilter.java	TASK
3119	Port `org.apache.lucene.analysis.opennlp.tools.NLPNERTaggerOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPNERTaggerOp.java	TASK
3120	Port `org.apache.lucene.analysis.opennlp.tools.NLPChunkerOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPChunkerOp.java	TASK
3121	Port `org.apache.lucene.analysis.opennlp.tools.NLPSentenceDetectorOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPSentenceDetectorOp.java	TASK
3122	Port `org.apache.lucene.analysis.opennlp.tools.NLPPOSTaggerOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPPOSTaggerOp.java	TASK
3123	Port `org.apache.lucene.analysis.opennlp.tools.OpenNLPOpsFactory`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/OpenNLPOpsFactory.java	TASK
3124	Port `org.apache.lucene.analysis.opennlp.tools.NLPLemmatizerOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPLemmatizerOp.java	TASK
3125	Port `org.apache.lucene.analysis.opennlp.tools.NLPTokenizerOp`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/tools/NLPTokenizerOp.java	TASK
3126	Port `org.apache.lucene.analysis.opennlp.OpenNLPTokenizerFactory`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPTokenizerFactory.java	TASK
3127	Port `org.apache.lucene.analysis.opennlp.OpenNLPSentenceBreakIterator`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPSentenceBreakIterator.java	TASK
3128	Port `org.apache.lucene.analysis.opennlp.OpenNLPPOSFilter`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPPOSFilter.java	TASK
3129	Port `org.apache.lucene.analysis.opennlp.OpenNLPPOSFilterFactory`	analysis/opennlp	analysis/opennlp/src/java/org/apache/lucene/analysis/opennlp/OpenNLPPOSFilterFactory.java	TASK
3130	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene60.Lucene60FieldInfosFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene60/Lucene60FieldInfosFormat.java	REFACTOR
3131	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene60.Lucene60PointsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene60/Lucene60PointsFormat.java	REFACTOR
3132	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene60.Lucene60PointsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene60/Lucene60PointsReader.java	REFACTOR
3133	Port `org.apache.lucene.backward_codecs.lucene102.BinarizedByteVectorValues`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene102/BinarizedByteVectorValues.java	TASK
3134	Port `org.apache.lucene.backward_codecs.lucene912.PostingsUtil`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene912/PostingsUtil.java	TASK
3135	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene912.Lucene912PostingsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene912/Lucene912PostingsFormat.java	REFACTOR
3136	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene912.Lucene912Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene912/Lucene912Codec.java	REFACTOR
3137	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene912.Lucene912PostingsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene912/Lucene912PostingsReader.java	REFACTOR
3138	Port `org.apache.lucene.backward_codecs.lucene40.blocktree.IntersectTermsEnum`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/IntersectTermsEnum.java	TASK
3139	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene40.blocktree.Stats`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/Stats.java	REFACTOR
3140	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene40.blocktree.FieldReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/FieldReader.java	REFACTOR
3141	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene40.blocktree.Lucene40BlockTreeTermsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/Lucene40BlockTreeTermsReader.java	REFACTOR
3142	Port `org.apache.lucene.backward_codecs.lucene40.blocktree.SegmentTermsEnum`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/SegmentTermsEnum.java	TASK
3143	Port `org.apache.lucene.backward_codecs.lucene40.blocktree.IntersectTermsEnumFrame`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene40/blocktree/IntersectTermsEnumFrame.java	TASK
3144	Port `org.apache.lucene.backward_codecs.lucene50.Lucene50SkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene50/Lucene50SkipReader.java	TASK
3145	Port `org.apache.lucene.backward_codecs.lucene50.Lucene50ScoreSkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene50/Lucene50ScoreSkipReader.java	TASK
3146	Port `org.apache.lucene.backward_codecs.lucene50.Lucene50CompoundReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene50/Lucene50CompoundReader.java	TASK
3147	Port `org.apache.lucene.backward_codecs.lucene50.compressing.LegacyFieldsIndexReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene50/compressing/LegacyFieldsIndexReader.java	TASK
3148	Port `org.apache.lucene.backward_codecs.lucene103.PostingsUtil`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene103/PostingsUtil.java	TASK
3149	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene92.Lucene92HnswVectorsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene92/Lucene92HnswVectorsFormat.java	REFACTOR
3150	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene92.Lucene92HnswVectorsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene92/Lucene92HnswVectorsReader.java	REFACTOR
3151	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene92.Lucene92Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene92/Lucene92Codec.java	REFACTOR
3152	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene94.Lucene94Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene94/Lucene94Codec.java	REFACTOR
3153	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene94.Lucene94HnswVectorsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene94/Lucene94HnswVectorsReader.java	REFACTOR
3154	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene94.Lucene94HnswVectorsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene94/Lucene94HnswVectorsFormat.java	REFACTOR
3155	Port `org.apache.lucene.backward_codecs.packed.LegacyPacked64SingleBlock`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyPacked64SingleBlock.java	TASK
3156	Port `org.apache.lucene.backward_codecs.packed.LegacyPacked64`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/packed/LegacyPacked64.java	TASK
3157	Port `org.apache.lucene.backward_codecs.lucene84.Lucene84ScoreSkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84ScoreSkipReader.java	TASK
3158	Port `org.apache.lucene.backward_codecs.lucene84.Lucene84SkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene84/Lucene84SkipReader.java	TASK
3159	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene95.Lucene95HnswVectorsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95HnswVectorsFormat.java	REFACTOR
3160	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene95.Lucene95Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95Codec.java	REFACTOR
3161	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene95.Lucene95HnswVectorsReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene95/Lucene95HnswVectorsReader.java	REFACTOR
3162	Port `org.apache.lucene.backward_codecs.lucene90.blocktree.IntersectTermsEnum`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/IntersectTermsEnum.java	TASK
3163	Port `org.apache.lucene.backward_codecs.lucene90.blocktree.SegmentTermsEnum`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/SegmentTermsEnum.java	TASK
3164	Port `org.apache.lucene.backward_codecs.lucene90.blocktree.IntersectTermsEnumFrame`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/blocktree/IntersectTermsEnumFrame.java	TASK
3165	Port `org.apache.lucene.backward_codecs.lucene90.Lucene90SkipWriter`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90SkipWriter.java	TASK
3166	Port `org.apache.lucene.backward_codecs.lucene90.Lucene90ScoreSkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90ScoreSkipReader.java	TASK
3167	Port `org.apache.lucene.backward_codecs.lucene90.Lucene90SkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene90/Lucene90SkipReader.java	TASK
3168	Port `org.apache.lucene.backward_codecs.lucene80.Lucene80DocValuesProducer`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesProducer.java	TASK
3169	Port `org.apache.lucene.backward_codecs.lucene80.Lucene80NormsProducer`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80NormsProducer.java	TASK
3170	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene80.Lucene80DocValuesFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesFormat.java	REFACTOR
3171	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene80.Lucene80NormsFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80NormsFormat.java	REFACTOR
3172	Port `org.apache.lucene.backward_codecs.lucene80.Lucene80DocValuesConsumer`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80DocValuesConsumer.java	TASK
3173	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene80.Lucene80Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene80/Lucene80Codec.java	REFACTOR
3174	Port `org.apache.lucene.backward_codecs.lucene99.PostingsUtil`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/PostingsUtil.java	TASK
3175	Port `org.apache.lucene.backward_codecs.lucene99.OffHeapQuantizedFloatVectorValues`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/OffHeapQuantizedFloatVectorValues.java	TASK
3176	Port `org.apache.lucene.backward_codecs.lucene99.Lucene99ScoreSkipReader`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene99/Lucene99ScoreSkipReader.java	TASK
3177	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene100.Lucene100Codec`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene100/Lucene100Codec.java	REFACTOR
3178	Port `org.apache.lucene.backward_codecs.store.EndiannessReverserDataInput`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserDataInput.java	TASK
3179	Port `org.apache.lucene.backward_codecs.store.EndiannessReverserIndexOutput`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserIndexOutput.java	TASK
3180	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.store.EndiannessReverserUtil`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserUtil.java	REFACTOR
3181	Port `org.apache.lucene.backward_codecs.store.EndiannessReverserDataOutput`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserDataOutput.java	TASK
3182	Port `org.apache.lucene.backward_codecs.store.EndiannessReverserIndexInput`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserIndexInput.java	TASK
3183	Port `org.apache.lucene.backward_codecs.store.EndiannessReverserChecksumIndexInput`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/store/EndiannessReverserChecksumIndexInput.java	TASK
3184	Port `org.apache.lucene.backward_codecs.lucene101.PostingsUtil`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene101/PostingsUtil.java	TASK
3185	Replace the existing Gocene stub for `org.apache.lucene.backward_codecs.lucene70.Lucene70SegmentInfoFormat`	backward-codecs	backward-codecs/src/java/org/apache/lucene/backward_codecs/lucene70/Lucene70SegmentInfoFormat.java	REFACTOR
3186	Port `org.apache.lucene.codecs.blocktreeords.OrdsFieldReader`	codecs	codecs/src/java/org/apache/lucene/codecs/blocktreeords/OrdsFieldReader.java	TASK
3187	Port `org.apache.lucene.codecs.blocktreeords.OrdsIntersectTermsEnum`	codecs	codecs/src/java/org/apache/lucene/codecs/blocktreeords/OrdsIntersectTermsEnum.java	TASK
3188	Port `org.apache.lucene.codecs.blocktreeords.FSTOrdsOutputs`	codecs	codecs/src/java/org/apache/lucene/codecs/blocktreeords/FSTOrdsOutputs.java	TASK
3189	Port `org.apache.lucene.codecs.blocktreeords.OrdsSegmentTermsEnumFrame`	codecs	codecs/src/java/org/apache/lucene/codecs/blocktreeords/OrdsSegmentTermsEnumFrame.java	TASK
3190	Port `org.apache.lucene.codecs.blocktreeords.OrdsIntersectTermsEnumFrame`	codecs	codecs/src/java/org/apache/lucene/codecs/blocktreeords/OrdsIntersectTermsEnumFrame.java	TASK
3191	Port `org.apache.lucene.codecs.uniformsplit.sharedterms.STMergingTermsEnum`	codecs	codecs/src/java/org/apache/lucene/codecs/uniformsplit/sharedterms/STMergingTermsEnum.java	TASK
3192	Port `org.apache.lucene.codecs.memory.FSTTermOutputs`	codecs	codecs/src/java/org/apache/lucene/codecs/memory/FSTTermOutputs.java	TASK
3193	Port `org.apache.lucene.codecs.simpletext.SimpleTextSkipReader`	codecs	codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSkipReader.java	TASK
3194	Port `org.apache.lucene.codecs.simpletext.SimpleTextPointsWriter`	codecs	codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextPointsWriter.java	TASK
